"taxon_name","wcvp_accepted_id","status","ISO3_Code","isInvasive"
"Tragopogon porrifolius",3075339,"non-native","URY",NA
"Tragopogon porrifolius",3075339,"non-native","USA","INVASIVE"
"Tragopogon porrifolius",3075339,"non-native","ZAF",NA
"Tragopogon porrifolius",3075339,"non-native","DEU",NA
"Tragopogon pratensis",3075353,"non-native","ARG",NA
"Tragopogon pratensis",3075353,"non-native","CAN",NA
"Tragopogon pratensis",3075353,"non-native","DNK",NA
"Tragopogon pratensis",3075353,"non-native","GBR",NA
"Tragopogon pratensis",3075353,"non-native","JPN",NA
"Tragopogon pratensis",3075353,"non-native","NZL",NA
"Tragopogon pratensis",3075353,"non-native","SWE",NA
"Tragopogon pratensis",3075353,"non-native","USA",NA
"Tragopogon ruthenicus",3075381,"non-native","RUS",NA
"Tragus australianus",446766,"non-native","USA",NA
"Tragus berteronianus",446767,"non-native","COL",NA
"Tragus berteronianus",446767,"non-native","CUB",NA
"Tragus berteronianus",446767,"non-native","JPN",NA
"Tragus berteronianus",446767,"non-native","MEX",NA
"Tragus berteronianus",446767,"non-native","PRI",NA
"Tragus berteronianus",446767,"non-native","USA",NA
"Tragus berteronianus",446767,"non-native","VIR",NA
"Tragus heptaneuron",446776,"non-native","USA",NA
"Tragus koelerioides",446777,"non-native","NAM",NA
"Tragus racemosus",446791,"threatened","SVK",NA
"Tragus racemosus",446791,"threatened","CHE",NA
"Tragus racemosus",446791,"non-native","CUB",NA
"Tragus racemosus",446791,"non-native","HUN",NA
"Tragus racemosus",446791,"non-native","JPN",NA
"Tragus racemosus",446791,"non-native","MUS",NA
"Tragus racemosus",446791,"non-native","SVK",NA
"Tragus racemosus",446791,"non-native","USA",NA
"Tragus racemosus",446791,"non-native","REU",NA
"Tragus racemosus",446791,"non-native","DEU",NA
"Trapa natans",2519351,"threatened","ALB",NA
"Trapa natans",2519351,"threatened","AUT",NA
"Trapa natans",2519351,"threatened","BLR",NA
"Trapa natans",2519351,"threatened","BGR",NA
"Trapa natans",2519351,"threatened","HRV",NA
"Trapa natans",2519351,"threatened","CZE",NA
"Trapa natans",2519351,"threatened","DEU",NA
"Trapa natans",2519351,"threatened","ITA",NA
"Trapa natans",2519351,"threatened","LVA",NA
"Trapa natans",2519351,"threatened","LTU",NA
"Trapa natans",2519351,"threatened","MDA",NA
"Trapa natans",2519351,"threatened","NLD",NA
"Trapa natans",2519351,"threatened","SVN",NA
"Trapa natans",2519351,"threatened","ESP",NA
"Trapa natans",2519351,"threatened","SWE",NA
"Trapa natans",2519351,"threatened","CHE",NA
"Trapa natans",2519351,"threatened","RUS",NA
"Trapa natans",2519351,"non-native","CAN","INVASIVE"
"Trapa natans",2519351,"non-native","IND",NA
"Trapa natans",2519351,"non-native","USA","INVASIVE"
"Trema cannabina",2518710,"non-native","AUS",NA
"Triadica sebifera",207675,"non-native","AUS",NA
"Triadica sebifera",207675,"non-native","IDN",NA
"Triadica sebifera",207675,"non-native","IND","INVASIVE"
"Triadica sebifera",207675,"non-native","JPN","INVASIVE"
"Triadica sebifera",207675,"non-native","PRI",NA
"Triadica sebifera",207675,"non-native","TWN",NA
"Triadica sebifera",207675,"non-native","USA","INVASIVE"
"Trianoptiles solitaria",270567,"threatened","ZAF",NA
"Trianoptiles solitaria",270567,"non-native","AUS",NA
"Triantha glutinosa",290200,"non-native","USA",NA
"Trianthema portulacastrum",2436609,"threatened","IND",NA
"Trianthema portulacastrum",2436609,"threatened","SYC",NA
"Trianthema portulacastrum",2436609,"non-native","AUS",NA
"Trianthema portulacastrum",2436609,"non-native","BLZ",NA
"Trianthema portulacastrum",2436609,"non-native","BRA",NA
"Trianthema portulacastrum",2436609,"non-native","CHN",NA
"Trianthema portulacastrum",2436609,"non-native","JPN",NA
"Trianthema portulacastrum",2436609,"non-native","MDG",NA
"Trianthema portulacastrum",2436609,"non-native","MUS",NA
"Trianthema portulacastrum",2436609,"non-native","NPL",NA
"Trianthema portulacastrum",2436609,"non-native","SAU","INVASIVE"
"Trianthema portulacastrum",2436609,"non-native","TWN",NA
"Trianthema portulacastrum",2436609,"non-native","USA",NA
"Trianthema portulacastrum",2436609,"non-native","PNG","INVASIVE"
"Trianthema portulacastrum",2436609,"non-native","REU",NA
"Tribolium acutiflorum",446835,"non-native","AUS",NA
"Tribolium echinatum",446840,"non-native","AUS",NA
"Tribolium obliterum",446842,"non-native","AUS",NA
"Tribolium obliterum",446842,"non-native","USA",NA
"Tribolium uniolae",446845,"non-native","AUS",NA
"Tribulus cistoides",2518744,"non-native","CHN",NA
"Tribulus cistoides",2518744,"non-native","COK",NA
"Tribulus cistoides",2518744,"non-native","JPN",NA
"Tribulus cistoides",2518744,"non-native","MEX",NA
"Tribulus cistoides",2518744,"non-native","MUS",NA
"Tribulus cistoides",2518744,"non-native","PRI",NA
"Tribulus cistoides",2518744,"non-native","SYC",NA
"Tribulus cistoides",2518744,"non-native","TWN",NA
"Tribulus cistoides",2518744,"non-native","USA","INVASIVE"
"Tribulus cistoides",2518744,"non-native","UMI",NA
"Tribulus cistoides",2518744,"non-native","VIR",NA
"Tribulus cistoides",2518744,"non-native","REU",NA
"Tribulus pentandrus",2518825,"non-native","IND",NA
"Tribulus terrestris",2518835,"threatened","AUT",NA
"Tribulus terrestris",2518835,"threatened","JPN",NA
"Tribulus terrestris",2518835,"threatened","KOR",NA
"Tribulus terrestris",2518835,"threatened","SVN",NA
"Tribulus terrestris",2518835,"threatened","CHE",NA
"Tribulus terrestris",2518835,"non-native","ARG","INVASIVE"
"Tribulus terrestris",2518835,"non-native","AUS",NA
"Tribulus terrestris",2518835,"non-native","BOL",NA
"Tribulus terrestris",2518835,"non-native","CAN",NA
"Tribulus terrestris",2518835,"non-native","CHL","INVASIVE"
"Tribulus terrestris",2518835,"non-native","IND","INVASIVE"
"Tribulus terrestris",2518835,"non-native","MDA",NA
"Tribulus terrestris",2518835,"non-native","MEX",NA
"Tribulus terrestris",2518835,"non-native","SHN",NA
"Tribulus terrestris",2518835,"non-native","THA",NA
"Tribulus terrestris",2518835,"non-native","UKR",NA
"Tribulus terrestris",2518835,"non-native","USA","INVASIVE"
"Trichocentrum carthagenense",208037,"non-native","USA",NA
"Trichodesma indicum",2605723,"threatened","LKA",NA
"Trichodesma indicum",2605723,"non-native","MUS",NA
"Trichodesma zeylanicum",2437936,"non-native","MUS",NA
"Trichodesma zeylanicum",2437936,"non-native","SYC",NA
"Trichodesma zeylanicum",2437936,"non-native","REU",NA
"Trichomanes membranaceum",3155682,"threatened","USA",NA
"Trichomanes membranaceum",3155682,"non-native","PRI",NA
"Trichomanes membranaceum",3155682,"non-native","USA",NA
"Trichomanes speciosum",3155860,"threatened","CZE",NA
"Trichomanes speciosum",3155860,"non-native","PRT",NA
"Trichoneura elegans",447058,"non-native","MEX",NA
"Trichosanthes cucumerina",2433288,"non-native","GHA",NA
"Trichosanthes cucumerina",2433288,"non-native","SYC",NA
"Trichosanthes tricuspidata",2433334,"threatened","IND",NA
"Trichosanthes tricuspidata",2433334,"non-native","USA",NA
"Tricyrtis formosana",290590,"threatened","JPN",NA
"Tricyrtis formosana",290590,"non-native","JPN",NA
"Tricyrtis hirta",290589,"non-native","USA",NA
"Tridax procumbens",3124823,"non-native","AGO","INVASIVE"
"Tridax procumbens",3124823,"non-native","ASM",NA
"Tridax procumbens",3124823,"non-native","AUS",NA
"Tridax procumbens",3124823,"non-native","BEN",NA
"Tridax procumbens",3124823,"non-native","BWA","INVASIVE"
"Tridax procumbens",3124823,"non-native","CCK",NA
"Tridax procumbens",3124823,"non-native","CHN","INVASIVE"
"Tridax procumbens",3124823,"non-native","HKG",NA
"Tridax procumbens",3124823,"non-native","MAC",NA
"Tridax procumbens",3124823,"non-native","COK",NA
"Tridax procumbens",3124823,"non-native","CXR",NA
"Tridax procumbens",3124823,"non-native","IOT",NA
"Tridax procumbens",3124823,"non-native","GHA",NA
"Tridax procumbens",3124823,"non-native","GNQ",NA
"Tridax procumbens",3124823,"non-native","IDN","INVASIVE"
"Tridax procumbens",3124823,"non-native","IND","INVASIVE"
"Tridax procumbens",3124823,"non-native","JPN",NA
"Tridax procumbens",3124823,"non-native","LKA",NA
"Tridax procumbens",3124823,"non-native","MDG",NA
"Tridax procumbens",3124823,"non-native","MHL","INVASIVE"
"Tridax procumbens",3124823,"non-native","MLI",NA
"Tridax procumbens",3124823,"non-native","MUS",NA
"Tridax procumbens",3124823,"non-native","MYS",NA
"Tridax procumbens",3124823,"non-native","NPL",NA
"Tridax procumbens",3124823,"non-native","PHL",NA
"Tridax procumbens",3124823,"non-native","PYF",NA
"Tridax procumbens",3124823,"non-native","SAU",NA
"Tridax procumbens",3124823,"non-native","SGP",NA
"Tridax procumbens",3124823,"non-native","SWZ",NA
"Tridax procumbens",3124823,"non-native","SYC",NA
"Tridax procumbens",3124823,"non-native","TCD",NA
"Tridax procumbens",3124823,"non-native","THA",NA
"Tridax procumbens",3124823,"non-native","TON",NA
"Tridax procumbens",3124823,"non-native","TWN",NA
"Tridax procumbens",3124823,"non-native","USA",NA
"Tridax procumbens",3124823,"non-native","YEM",NA
"Tridax procumbens",3124823,"non-native","ZAF",NA
"Tridax procumbens",3124823,"non-native","ZMB",NA
"Tridax procumbens",3124823,"non-native","ZWE",NA
"Tridax procumbens",3124823,"non-native","PNG","INVASIVE"
"Tridax procumbens",3124823,"non-native","REU",NA
"Tridax procumbens",3124823,"non-native","ECU",NA
"Tridens albescens",447204,"non-native","USA",NA
"Tridens flavus",447221,"non-native","CAN",NA
"Tridens flavus",447221,"non-native","MEX",NA
"Tridens flavus",447221,"non-native","USA",NA
"Tridens strictus",447242,"non-native","USA",NA
"Trifolium alexandrinum",2440613,"threatened","CHE",NA
"Trifolium alexandrinum",2440613,"non-native","AUS",NA
"Trifolium alexandrinum",2440613,"non-native","CAN",NA
"Trifolium alexandrinum",2440613,"non-native","CHN",NA
"Trifolium alexandrinum",2440613,"non-native","DZA",NA
"Trifolium alexandrinum",2440613,"non-native","EGY",NA
"Trifolium alexandrinum",2440613,"non-native","ESP",NA
"Trifolium alexandrinum",2440613,"non-native","IND",NA
"Trifolium alexandrinum",2440613,"non-native","LBY",NA
"Trifolium alexandrinum",2440613,"non-native","LIE",NA
"Trifolium alexandrinum",2440613,"non-native","MAR",NA
"Trifolium alexandrinum",2440613,"non-native","PRT",NA
"Trifolium alexandrinum",2440613,"non-native","TUN",NA
"Trifolium alexandrinum",2440613,"non-native","TWN",NA
"Trifolium alexandrinum",2440613,"non-native","USA",NA
"Trifolium alexandrinum",2440613,"non-native","DEU",NA
"Trifolium ambiguum",2440651,"threatened","ROU",NA
"Trifolium ambiguum",2440651,"non-native","AUS",NA
"Trifolium ambiguum",2440651,"non-native","USA",NA
"Trifolium angulatum",2440639,"threatened","AUT",NA
"Trifolium angulatum",2440639,"threatened","FRA",NA
"Trifolium angulatum",2440639,"threatened","SVK",NA
"Trifolium angulatum",2440639,"non-native","JPN",NA
"Trifolium angustifolium",2440640,"threatened","ISR",NA
"Trifolium angustifolium",2440640,"threatened","RUS",NA
"Trifolium angustifolium",2440640,"non-native","AUS",NA
"Trifolium angustifolium",2440640,"non-native","BLR",NA
"Trifolium angustifolium",2440640,"non-native","CHL",NA
"Trifolium angustifolium",2440640,"non-native","JPN",NA
"Trifolium angustifolium",2440640,"non-native","LSO",NA
"Trifolium angustifolium",2440640,"non-native","NZL",NA
"Trifolium angustifolium",2440640,"non-native","USA",NA
"Trifolium angustifolium",2440640,"non-native","ZAF",NA
"Trifolium angustifolium",2440640,"non-native","PRT",NA
"Trifolium arvense",2440792,"threatened","AUT",NA
"Trifolium arvense",2440792,"non-native","ARG",NA
"Trifolium arvense",2440792,"non-native","AUS",NA
"Trifolium arvense",2440792,"non-native","CAN",NA
"Trifolium arvense",2440792,"non-native","CHL",NA
"Trifolium arvense",2440792,"non-native","JPN",NA
"Trifolium arvense",2440792,"non-native","LKA",NA
"Trifolium arvense",2440792,"non-native","NZL",NA
"Trifolium arvense",2440792,"non-native","RUS","INVASIVE"
"Trifolium arvense",2440792,"non-native","SPM",NA
"Trifolium arvense",2440792,"non-native","USA","INVASIVE"
"Trifolium arvense",2440792,"non-native","ZAF",NA
"Trifolium arvense",2440792,"non-native","PRT",NA
"Trifolium aureum",2440847,"threatened","AND",NA
"Trifolium aureum",2440847,"threatened","DNK",NA
"Trifolium aureum",2440847,"threatened","FIN",NA
"Trifolium aureum",2440847,"threatened","DEU",NA
"Trifolium aureum",2440847,"threatened","SWE",NA
"Trifolium aureum",2440847,"threatened","CHE",NA
"Trifolium aureum",2440847,"non-native","ARG",NA
"Trifolium aureum",2440847,"non-native","CAN",NA
"Trifolium aureum",2440847,"non-native","CHL",NA
"Trifolium aureum",2440847,"non-native","DNK",NA
"Trifolium aureum",2440847,"non-native","ESP",NA
"Trifolium aureum",2440847,"non-native","GBR",NA
"Trifolium aureum",2440847,"non-native","JPN",NA
"Trifolium aureum",2440847,"non-native","NZL",NA
"Trifolium aureum",2440847,"non-native","SPM",NA
"Trifolium aureum",2440847,"non-native","SWE",NA
"Trifolium aureum",2440847,"non-native","USA","INVASIVE"
"Trifolium badium",2440852,"non-native","CZE",NA
"Trifolium campestre",2439378,"threatened","AUT",NA
"Trifolium campestre",2439378,"threatened","CYP",NA
"Trifolium campestre",2439378,"threatened","EST",NA
"Trifolium campestre",2439378,"threatened","LVA",NA
"Trifolium campestre",2439378,"threatened","NOR",NA
"Trifolium campestre",2439378,"non-native","ARG",NA
"Trifolium campestre",2439378,"non-native","AUS",NA
"Trifolium campestre",2439378,"non-native","CAN",NA
"Trifolium campestre",2439378,"non-native","CHL",NA
"Trifolium campestre",2439378,"non-native","HKG",NA
"Trifolium campestre",2439378,"non-native","COL",NA
"Trifolium campestre",2439378,"non-native","IDN",NA
"Trifolium campestre",2439378,"non-native","JPN",NA
"Trifolium campestre",2439378,"non-native","KOR",NA
"Trifolium campestre",2439378,"non-native","LKA",NA
"Trifolium campestre",2439378,"non-native","NFK",NA
"Trifolium campestre",2439378,"non-native","NZL",NA
"Trifolium campestre",2439378,"non-native","RUS","INVASIVE"
"Trifolium campestre",2439378,"non-native","SPM",NA
"Trifolium campestre",2439378,"non-native","USA","INVASIVE"
"Trifolium campestre",2439378,"non-native","ZAF",NA
"Trifolium campestre",2439378,"non-native","PRT",NA
"Trifolium carolinianum",2439368,"non-native","JPN",NA
"Trifolium carolinianum",2439368,"non-native","USA",NA
"Trifolium cernuum",2439369,"non-native","AUS",NA
"Trifolium cernuum",2439369,"non-native","NZL",NA
"Trifolium cernuum",2439369,"non-native","USA",NA
"Trifolium cernuum",2439369,"non-native","ZAF",NA
"Trifolium cernuum",2439369,"non-native","PRT",NA
"Trifolium cherleri",2439373,"threatened","SVN",NA
"Trifolium cherleri",2439373,"non-native","AUS",NA
"Trifolium dalmaticum",2439345,"non-native","USA",NA
"Trifolium depauperatum",2439332,"non-native","USA",NA
"Trifolium dichotomum",2439337,"non-native","USA",NA
"Trifolium dubium",2439505,"threatened","RUS",NA
"Trifolium dubium",2439505,"non-native","ARG",NA
"Trifolium dubium",2439505,"non-native","AUS",NA
"Trifolium dubium",2439505,"non-native","BWA",NA
"Trifolium dubium",2439505,"non-native","CAN",NA
"Trifolium dubium",2439505,"non-native","CHL",NA
"Trifolium dubium",2439505,"non-native","COL",NA
"Trifolium dubium",2439505,"non-native","CRI","INVASIVE"
"Trifolium dubium",2439505,"non-native","CYP",NA
"Trifolium dubium",2439505,"non-native","IDN",NA
"Trifolium dubium",2439505,"non-native","IND",NA
"Trifolium dubium",2439505,"non-native","JPN",NA
"Trifolium dubium",2439505,"non-native","KOR",NA
"Trifolium dubium",2439505,"non-native","LKA",NA
"Trifolium dubium",2439505,"non-native","MDG",NA
"Trifolium dubium",2439505,"non-native","MEX",NA
"Trifolium dubium",2439505,"non-native","NFK",NA
"Trifolium dubium",2439505,"non-native","NZL",NA
"Trifolium dubium",2439505,"non-native","SHN",NA
"Trifolium dubium",2439505,"non-native","TWN",NA
"Trifolium dubium",2439505,"non-native","TZA",NA
"Trifolium dubium",2439505,"non-native","USA","INVASIVE"
"Trifolium dubium",2439505,"non-native","ZAF",NA
"Trifolium dubium",2439505,"non-native","ZWE",NA
"Trifolium dubium",2439505,"non-native","PRT",NA
"Trifolium echinatum",2439519,"non-native","USA",NA
"Trifolium eximium",2439548,"threatened","RUS",NA
"Trifolium eximium",2439548,"non-native","CHN",NA
"Trifolium fragiferum",2439455,"threatened","AUT",NA
"Trifolium fragiferum",2439455,"threatened","CZE",NA
"Trifolium fragiferum",2439455,"threatened","FIN",NA
"Trifolium fragiferum",2439455,"threatened","DEU",NA
"Trifolium fragiferum",2439455,"threatened","LVA",NA
"Trifolium fragiferum",2439455,"threatened","NOR",NA
"Trifolium fragiferum",2439455,"threatened","CHE",NA
"Trifolium fragiferum",2439455,"threatened","GBR",NA
"Trifolium fragiferum",2439455,"threatened","RUS",NA
"Trifolium fragiferum",2439455,"non-native","ARG",NA
"Trifolium fragiferum",2439455,"non-native","AUS",NA
"Trifolium fragiferum",2439455,"non-native","CAN",NA
"Trifolium fragiferum",2439455,"non-native","CHL",NA
"Trifolium fragiferum",2439455,"non-native","CHN",NA
"Trifolium fragiferum",2439455,"non-native","IND",NA
"Trifolium fragiferum",2439455,"non-native","JPN",NA
"Trifolium fragiferum",2439455,"non-native","NZL",NA
"Trifolium fragiferum",2439455,"non-native","RUS",NA
"Trifolium fragiferum",2439455,"non-native","USA",NA
"Trifolium fragiferum",2439455,"non-native","PRT",NA
"Trifolium fucatum",2439453,"non-native","JPN",NA
"Trifolium fucatum",2439453,"non-native","USA",NA
"Trifolium globosum",2439484,"threatened","BGR",NA
"Trifolium globosum",2439484,"threatened","CYP",NA
"Trifolium globosum",2439484,"non-native","AUS",NA
"Trifolium glomeratum",2439485,"threatened","IRL",NA
"Trifolium glomeratum",2439485,"threatened","GBR",NA
"Trifolium glomeratum",2439485,"non-native","ARG",NA
"Trifolium glomeratum",2439485,"non-native","AUS",NA
"Trifolium glomeratum",2439485,"non-native","CAN",NA
"Trifolium glomeratum",2439485,"non-native","CHL",NA
"Trifolium glomeratum",2439485,"non-native","JPN",NA
"Trifolium glomeratum",2439485,"non-native","LKA",NA
"Trifolium glomeratum",2439485,"non-native","NFK",NA
"Trifolium glomeratum",2439485,"non-native","NZL",NA
"Trifolium glomeratum",2439485,"non-native","USA",NA
"Trifolium glomeratum",2439485,"non-native","ZAF",NA
"Trifolium glomeratum",2439485,"non-native","PRT",NA
"Trifolium gracilentum",2439459,"non-native","USA",NA
"Trifolium hirtum",2439108,"threatened","AND",NA
"Trifolium hirtum",2439108,"threatened","ISR",NA
"Trifolium hirtum",2439108,"non-native","AUS",NA
"Trifolium hirtum",2439108,"non-native","BLR",NA
"Trifolium hirtum",2439108,"non-native","JPN",NA
"Trifolium hirtum",2439108,"non-native","NZL",NA
"Trifolium hirtum",2439108,"non-native","USA","INVASIVE"
"Trifolium hybridum",2439112,"non-native","AUS",NA
"Trifolium hybridum",2439112,"non-native","BEL",NA
"Trifolium hybridum",2439112,"non-native","CAN",NA
"Trifolium hybridum",2439112,"non-native","CHE",NA
"Trifolium hybridum",2439112,"non-native","CHL",NA
"Trifolium hybridum",2439112,"non-native","CHN",NA
"Trifolium hybridum",2439112,"non-native","CZE",NA
"Trifolium hybridum",2439112,"non-native","DNK",NA
"Trifolium hybridum",2439112,"non-native","FIN",NA
"Trifolium hybridum",2439112,"non-native","GBR",NA
"Trifolium hybridum",2439112,"non-native","GRL",NA
"Trifolium hybridum",2439112,"non-native","IND",NA
"Trifolium hybridum",2439112,"non-native","ISL",NA
"Trifolium hybridum",2439112,"non-native","JPN",NA
"Trifolium hybridum",2439112,"non-native","KOR",NA
"Trifolium hybridum",2439112,"non-native","LIE",NA
"Trifolium hybridum",2439112,"non-native","LSO",NA
"Trifolium hybridum",2439112,"non-native","LUX",NA
"Trifolium hybridum",2439112,"non-native","LVA",NA
"Trifolium hybridum",2439112,"non-native","MLT",NA
"Trifolium hybridum",2439112,"non-native","NLD",NA
"Trifolium hybridum",2439112,"non-native","NOR",NA
"Trifolium hybridum",2439112,"non-native","NZL",NA
"Trifolium hybridum",2439112,"non-native","PRT",NA
"Trifolium hybridum",2439112,"non-native","RUS",NA
"Trifolium hybridum",2439112,"non-native","SPM",NA
"Trifolium hybridum",2439112,"non-native","SVK",NA
"Trifolium hybridum",2439112,"non-native","SWE",NA
"Trifolium hybridum",2439112,"non-native","UKR",NA
"Trifolium hybridum",2439112,"non-native","USA","INVASIVE"
"Trifolium hybridum",2439112,"non-native","ZAF",NA
"Trifolium hybridum",2439112,"non-native","TJK",NA
"Trifolium hybridum",2439112,"non-native","DEU",NA
"Trifolium incarnatum",2439160,"non-native","AUS",NA
"Trifolium incarnatum",2439160,"non-native","CAN",NA
"Trifolium incarnatum",2439160,"non-native","CHL",NA
"Trifolium incarnatum",2439160,"non-native","CHN",NA
"Trifolium incarnatum",2439160,"non-native","DNK",NA
"Trifolium incarnatum",2439160,"non-native","DZA",NA
"Trifolium incarnatum",2439160,"non-native","EGY",NA
"Trifolium incarnatum",2439160,"non-native","ESP",NA
"Trifolium incarnatum",2439160,"non-native","FRA",NA
"Trifolium incarnatum",2439160,"non-native","GBR",NA
"Trifolium incarnatum",2439160,"non-native","IND",NA
"Trifolium incarnatum",2439160,"non-native","JPN",NA
"Trifolium incarnatum",2439160,"non-native","LIE",NA
"Trifolium incarnatum",2439160,"non-native","MAR",NA
"Trifolium incarnatum",2439160,"non-native","MDA",NA
"Trifolium incarnatum",2439160,"non-native","NOR",NA
"Trifolium incarnatum",2439160,"non-native","NZL",NA
"Trifolium incarnatum",2439160,"non-native","PRT",NA
"Trifolium incarnatum",2439160,"non-native","ROU",NA
"Trifolium incarnatum",2439160,"non-native","UKR",NA
"Trifolium incarnatum",2439160,"non-native","USA","INVASIVE"
"Trifolium incarnatum",2439160,"non-native","VEN",NA
"Trifolium incarnatum",2439160,"non-native","ZAF",NA
"Trifolium incarnatum",2439160,"non-native","DEU",NA
"Trifolium isthmocarpum",2439149,"non-native","LBY",NA
"Trifolium isthmocarpum",2439149,"non-native","PRT",NA
"Trifolium lappaceum",2439090,"threatened","MLT",NA
"Trifolium lappaceum",2439090,"non-native","AUS",NA
"Trifolium lappaceum",2439090,"non-native","USA",NA
"Trifolium lappaceum",2439090,"non-native","PRT",NA
"Trifolium lappaceum",2439090,"non-native","URY",NA
"Trifolium leucanthum",2439101,"non-native","AUS",NA
"Trifolium ligusticum",2439098,"threatened","BGR",NA
"Trifolium ligusticum",2439098,"non-native","AUS",NA
"Trifolium ligusticum",2439098,"non-native","PRT",NA
"Trifolium lupinaster",2439259,"threatened","LTU",NA
"Trifolium lupinaster",2439259,"threatened","ROU",NA
"Trifolium lupinaster",2439259,"threatened","RUS",NA
"Trifolium lupinaster",2439259,"non-native","GRL",NA
"Trifolium lupinaster",2439259,"non-native","LVA",NA
"Trifolium lupinaster",2439259,"non-native","RUS",NA
"Trifolium lupinaster",2439259,"non-native","USA",NA
"Trifolium medium",2439278,"threatened","BEL",NA
"Trifolium medium",2439278,"threatened","NLD",NA
"Trifolium medium",2439278,"non-native","CAN",NA
"Trifolium medium",2439278,"non-native","CHN",NA
"Trifolium medium",2439278,"non-native","GBR",NA
"Trifolium medium",2439278,"non-native","ISL",NA
"Trifolium medium",2439278,"non-native","JPN",NA
"Trifolium medium",2439278,"non-native","NZL",NA
"Trifolium medium",2439278,"non-native","RUS","INVASIVE"
"Trifolium medium",2439278,"non-native","USA",NA
"Trifolium medium",2439278,"non-native","ZAF",NA
"Trifolium michelianum",2439175,"threatened","HRV",NA
"Trifolium michelianum",2439175,"threatened","ROU",NA
"Trifolium michelianum",2439175,"non-native","AUS",NA
"Trifolium michelianum",2439175,"non-native","USA",NA
"Trifolium micranthum",2439220,"threatened","BEL",NA
"Trifolium micranthum",2439220,"threatened","DEU",NA
"Trifolium micranthum",2439220,"threatened","HUN",NA
"Trifolium micranthum",2439220,"threatened","LUX",NA
"Trifolium micranthum",2439220,"threatened","NLD",NA
"Trifolium micranthum",2439220,"threatened","NOR",NA
"Trifolium micranthum",2439220,"non-native","AUS",NA
"Trifolium micranthum",2439220,"non-native","COL",NA
"Trifolium micranthum",2439220,"non-native","NZL",NA
"Trifolium micranthum",2439220,"non-native","SHN",NA
"Trifolium micranthum",2439220,"non-native","DEU",NA
"Trifolium microcephalum",2439221,"non-native","USA",NA
"Trifolium montanum",2439202,"threatened","AUT",NA
"Trifolium montanum",2439202,"threatened","DNK",NA
"Trifolium montanum",2439202,"threatened","FIN",NA
"Trifolium montanum",2439202,"threatened","DEU",NA
"Trifolium montanum",2439202,"threatened","NOR",NA
"Trifolium montanum",2439202,"threatened","SWE",NA
"Trifolium montanum",2439202,"non-native","RUS",NA
"Trifolium nigrescens",2439883,"non-native","AUS",NA
"Trifolium nigrescens",2439883,"non-native","USA",NA
"Trifolium ochroleucon",2439933,"threatened","AUT",NA
"Trifolium ochroleucon",2439933,"threatened","CZE",NA
"Trifolium ochroleucon",2439933,"threatened","DEU",NA
"Trifolium ochroleucon",2439933,"threatened","CHE",NA
"Trifolium ochroleucon",2439933,"threatened","GBR",NA
"Trifolium ochroleucon",2439933,"non-native","NZL",NA
"Trifolium ornithopodioides",2439924,"threatened","DNK",NA
"Trifolium ornithopodioides",2439924,"threatened","DEU",NA
"Trifolium ornithopodioides",2439924,"threatened","HUN",NA
"Trifolium ornithopodioides",2439924,"threatened","NLD",NA
"Trifolium ornithopodioides",2439924,"threatened","ROU",NA
"Trifolium ornithopodioides",2439924,"non-native","AUS",NA
"Trifolium ornithopodioides",2439924,"non-native","CAN",NA
"Trifolium ornithopodioides",2439924,"non-native","NZL",NA
"Trifolium ornithopodioides",2439924,"non-native","USA",NA
"Trifolium ornithopodioides",2439924,"non-native","PRT",NA
"Trifolium pallidum",2439817,"non-native","URY",NA
"Trifolium pannonicum",2439824,"threatened","HRV",NA
"Trifolium pannonicum",2439824,"threatened","FRA",NA
"Trifolium pannonicum",2439824,"threatened","MDA",NA
"Trifolium pannonicum",2439824,"threatened","SVN",NA
"Trifolium pannonicum",2439824,"non-native","CAN",NA
"Trifolium pannonicum",2439824,"non-native","CZE",NA
"Trifolium pannonicum",2439824,"non-native","GBR",NA
"Trifolium patens",2439874,"threatened","CZE",NA
"Trifolium patens",2439874,"threatened","CHE",NA
"Trifolium patens",2439874,"non-native","POL",NA
"Trifolium pilulare",2440012,"non-native","AUS",NA
"Trifolium polymorphum",2433039,"non-native","SHN",NA
"Trifolium polymorphum",2433039,"non-native","USA",NA
"Trifolium pratense",2440043,"non-native","ARG","INVASIVE"
"Trifolium pratense",2440043,"non-native","AUS",NA
"Trifolium pratense",2440043,"non-native","CAN","INVASIVE"
"Trifolium pratense",2440043,"non-native","CHL",NA
"Trifolium pratense",2440043,"non-native","CHN","INVASIVE"
"Trifolium pratense",2440043,"non-native","COL",NA
"Trifolium pratense",2440043,"non-native","CRI","INVASIVE"
"Trifolium pratense",2440043,"non-native","GRL",NA
"Trifolium pratense",2440043,"non-native","ISL",NA
"Trifolium pratense",2440043,"non-native","JPN",NA
"Trifolium pratense",2440043,"non-native","KOR",NA
"Trifolium pratense",2440043,"non-native","MEX",NA
"Trifolium pratense",2440043,"non-native","NOR",NA
"Trifolium pratense",2440043,"non-native","NZL",NA
"Trifolium pratense",2440043,"non-native","PRI",NA
"Trifolium pratense",2440043,"non-native","PRK","INVASIVE"
"Trifolium pratense",2440043,"non-native","PRT",NA
"Trifolium pratense",2440043,"non-native","RUS",NA
"Trifolium pratense",2440043,"non-native","SPM",NA
"Trifolium pratense",2440043,"non-native","SWE",NA
