"species","native_area_km2","threatened_area_km2","ratio","nonnative_area_km2"
"Pulicaria vulgaris",1632710.59757459,413373.642516978,0.253182433635851,13607.4452162656
"Pulmonaria mollis",1671015.79188834,11842.2566186511,0.00708686098368268,34042.43362004
"Pulmonaria montana",447124.521053116,23407.7129320958,0.0523516645362311,3561.52802193552
"Pulmonaria officinalis",1692647.43423596,121287.996240598,0.0716557942235296,470741.375929436
"Punica granatum",594221.097350701,38444.0395685273,0.0646965241387889,2643812.1531837
"Pyracantha coccinea",1709841.1707629,9481.36858611786,0.00554517504212829,1035085.06823312
"Pyracantha koidzumii",11447.4935733916,11376.2568149356,0.993777086835708,209631.149294418
"Quercus canariensis",171721.463245732,13537.5082662326,0.0788341073407959,16665.4825642899
"Quercus ilex",1587874.75196614,45847.1582423337,0.0288732837307003,323686.896944077
"Quercus pubescens",1782951.32685348,170855.904083631,0.0958275761712204,949.433503163574
"Quercus robur",5676515.16057262,4370.99001072161,0.000770012919384272,770510.258744652
"Radiola linoides",1425135.01498324,322749.343181123,0.226469309776181,32634.6013583894
"Raphia farinifera",195760.414323598,17002.5465820936,0.0868538547021459,66930.4699784697
"Rapistrum perenne",261050.151055075,25638.8750651893,0.0982143659429645,117636.455250602
"Rapistrum rugosum",1634712.92244255,323101.840077241,0.197650508319509,1663380.10393188
"Reichardia picroides",715307.176950363,4717.97270723313,0.00659572958200659,558.145385672233
"Reseda luteola",2057777.44302334,81959.1133649059,0.0398289492592015,1154817.70925236
"Reseda phyteuma",1083699.49649743,36923.9942878494,0.0340721707513842,24857.8966110094
"Reutealis trisperma",2734.40251933315,2612.70442617065,0.955493716707012,10911.4057697442
"Rhamnus cathartica",4613537.37017563,34851.8294875437,0.00755425320987851,2115213.57335901
"Rheum rhaponticum",18016.833777777,18016.8233994825,0.999999423966794,37338.8707132285
"Rhinanthus alectorolophus",1318790.59027362,352685.470576977,0.267430988041704,5831.65723378877
"Rhinanthus minor",4285454.92645372,388046.756656862,0.0905497230320835,707788.532555107
"Rhinanthus rumelicus",50573.5347436848,10862.7849336323,0.214791886481473,2062.08716415355
"Rhizophora stylosa",330398.108451861,17613.5148528292,0.0533099748523394,1366.74209306105
"Rhododendron calendulaceum",493928.655793176,79419.5593820504,0.160791560583814,32516.1431113805
"Rhododendron groenlandicum",2623630.74493097,91548.1644990473,0.0348936925197742,4539.47760212924
"Rhododendron luteum",382378.537081862,65564.0044928086,0.17146361036151,323313.629350243
"Rhododendron maximum",777293.910332035,234961.352987455,0.302281221895958,3112.3765228919
"Rhododendron ponticum",157910.160577408,26791.6207205835,0.169663691193894,440721.264861846
"Rhododendron tomentosum",4569240.63801788,238748.788404646,0.0522513054834894,2210.6534414473
"Rhodotypos scandens",145948.407077161,77890.6672321931,0.533686312801023,718208.684450221
"Rhus coriaria",1183490.46549963,1680.06650642428,0.00141958600884462,51112.4833424034
"Rhynchospora corymbosa",472353.029185599,411.567638239311,0.000871313642147929,17014.8950967393
"Ridolfia segetum",383184.66399043,43276.1570308905,0.112938123828388,114.007137354507
"Ripariosida hermaphrodita",71974.7261940381,64942.9523721085,0.902302180310175,2996.49220496563
"Roemeria argemone",2198206.77939767,220538.018544146,0.100326329902674,338434.857478752
"Romulea columnae",304971.748536975,12596.1512408342,0.0413026823017577,96.8918334245122
"Rorippa amphibia",3239122.79002182,73014.3350997643,0.0225413915535053,20670.4605462669
"Rorippa austriaca",1022518.84435176,21900.9855314005,0.021418662015256,405428.361044433
"Rorippa pyrenaica",608049.208510737,67583.2387520763,0.111147646943912,13068.625671188
"Rosa arkansana",1194228.61274663,90251.0303841002,0.075572657882087,26826.9496179856
"Rosa arvensis",1638889.60275409,62905.1816811289,0.0383828060019536,125355.546402518
"Rosa bracteata",34692.3572430204,10830.08276109,0.312174888700273,383822.749162646
"Rosa canina",4377841.70332852,11928.7128576783,0.00272479309807132,995836.83069456
"Rosa dumalis",1357332.87066116,2742.89581175939,0.00202079819257845,14933.1761119297
"Rosa gallica",1099643.6601651,356314.368946669,0.324027120652133,184873.78749141
"Rosa glauca",710440.446895879,298394.20467034,0.420012973605473,618907.817560929
"Rosa majalis",2790210.36986658,109019.25890865,0.0390720571058099,295288.781239232
"Rosa micrantha",1600733.38107326,334929.369403143,0.209234950281714,3238.92542448548
"Rosa rubiginosa",2134497.16904132,71265.3617341903,0.0333874238709804,1246208.01346124
"Rosa setigera",1172124.65562559,164598.216020029,0.140427227795305,54716.678807327
"Rosa sherardii",818715.476606019,45456.8519206681,0.0555221602859021,15466.0067375734
"Rosa spinosissima",2959992.40989137,737423.208443246,0.249130101137763,180509.431096155
"Rosa tomentosa",1332290.33518372,86081.1442636668,0.064611400376027,550.484096734696
"Rosa villosa",500728.262530606,60624.9155616244,0.121073484558741,24824.0626147785
"Rostraria cristata",1251622.88710141,25739.6059002393,0.0205649850010722,905971.282642093
"Rotala rotundifolia",297412.777383597,583.809515443085,0.00196296043693543,54201.3364028417
"Roystonea regia",151317.392070431,142.722732653307,0.000943201113239359,1511.21064473085
"Rubia tinctorum",312076.515688483,16884.3186076745,0.0541031374002154,841603.792253775
"Rumex acetosa",6175763.08803427,84148.459394189,0.0136255970630138,172010.341433075
"Rumex acetosella",7035442.82373428,81159.4346113871,0.0115357962028479,4463234.46589295
"Rumex aquaticus",3336165.94687006,208124.01289998,0.0623841907790106,7646.21406541866
"Rumex conglomeratus",2340962.16718603,63280.3473493321,0.0270317684909016,941588.385469742
"Rumex hastatulus",733648.808239238,1247.3523923723,0.00170020366470158,1291.69964631451
"Rumex longifolius",2219521.50933699,36413.9259935031,0.0164062054998424,313571.047382977
"Rumex maritimus",2910048.29807156,76667.0832172208,0.026345639441114,32177.5430798132
"Rumex patientia",577629.254345129,28927.4455280213,0.0500796060975426,1040489.40542062
"Rumex pulcher",1705763.40748241,140191.65290976,0.0821870444018217,777233.912523345
"Rumex sanguineus",2172737.52000181,91933.9727904713,0.0423125075827818,236318.046214564
"Rumex scutatus",1462707.46183654,62016.6065613151,0.0423985028991708,84526.5643370466
"Rumex stenophyllus",721294.036629662,16909.6284276933,0.0234434607371852,274315.407874534
"Ruscus aculeatus",2411790.6603615,214018.747059914,0.0887385255185599,17938.6681123321
"Ruscus hypoglossum",238579.776255357,23748.9715918408,0.0995431044684263,2298.23122152558
"Ruscus hypophyllum",149717.222666982,273.811804656701,0.00182885976495666,61561.533001773
"Sabulina viscosa",255285.927808495,127662.868873242,0.500077971273877,1608.3205547755
"Sagina apetala",1896425.47742813,356756.199208439,0.188120336630502,601902.133501685
"Sagina maritima",596662.2417157,5611.44420189656,0.00940472483353543,35863.5821071828
"Sagina micropetala",504724.811190609,20710.0949298121,0.0410324487139012,15189.155755314
"Sagina nodosa",1857658.32268136,381979.857039293,0.205624388713172,25659.3689687257
"Sagittaria latifolia",3095555.45448808,26112.7434271982,0.00843555988936938,607286.65549653
"Sagittaria rigida",421403.351386611,170928.071323942,0.405616307420219,11199.9352582562
"Sagittaria sagittifolia",3793816.74394374,593491.663703015,0.156436566065147,50.4217435844777
"Salicornia perennis",272918.598391858,41752.9043487979,0.152986658274014,26173.6595727092
"Salsola kali",1310020.40381997,31759.5346211071,0.0242435419543829,680332.377739174
"Salsola tragus",1242204.60087137,27507.2045329842,0.0221438598067409,2465047.60903532
"Salvia aethiopis",1003290.95108876,25037.3877922124,0.0249552612480379,143708.797097006
"Salvia fruticosa",231256.188087078,13212.291548122,0.0571327048906774,145060.949349879
"Salvia glutinosa",1713519.07936168,6009.77878378906,0.00350727275591691,55692.4440203985
"Salvia nemorosa",2027974.89445061,64577.4192200763,0.0318433030886068,452136.67300958
"Salvia officinalis",1921152.50277782,61811.9100265142,0.0321743900794651,1745550.59029307
"Salvia pratensis",2969809.45275992,620992.206491906,0.209101700418793,286830.621068448
"Salvia rosmarinus",1356484.82820292,671.601587703774,0.000495104385792146,334309.816419947
"Salvia sclarea",2221712.89459633,89500.5386169046,0.0402844754759216,248530.420020262
"Salvia verbenaca",1855555.98463928,23983.0489838074,0.0129249934695286,1464867.20527701
"Salvia verticillata",2726947.09112805,30860.2385368802,0.0113167720185265,797148.578176865
"Salvinia auriculata",285313.354370917,4255.53946578961,0.0149153181952264,81115.5288705339
"Salvinia minima",154879.046412289,3730.0488725697,0.024083624989789,359169.713394041
"Salvinia natans",1286868.62494201,421307.319662684,0.327389534173833,17843.5821461666
"Samanea saman",564709.195954256,1548.29866473205,0.00274176279724948,379660.441190329
"Samolus valerandi",1892108.42546684,222333.296970567,0.117505579478465,4628.44250769234
"Sandoricum koetjape",73333.358469281,411.567638239311,0.00561228405230773,30608.8244208955
"Sanicula europaea",3381947.10271527,149200.261153501,0.0441166749869364,1275.79565748651
"Santalum album",735380.466220038,641829.276124974,0.872785320806888,8516.92454155576
"Saponaria ocymoides",1427144.54093881,300529.320946415,0.21058085731717,235602.555195062
"Satureja montana",1165516.15419969,17382.2256668985,0.0149137578267495,45819.1579076333
"Saussurea amara",705761.390830672,2807.4740693629,0.00397793660270724,1060.23696389076
"Saxifraga cuneifolia",258114.008684504,15693.7957519931,0.0608017977481254,58348.8770831645
"Saxifraga granulata",2416391.77708534,428203.569089573,0.177207840694639,3349.01371201276
"Saxifraga hostii",56816.716745618,2706.88769863612,0.0476424519698225,10632.4509218733
"Saxifraga hypnoides",371288.934457458,188786.382085302,0.508462182858114,39599.1007822254
"Saxifraga rosacea",381313.318809744,316318.994119363,0.82955139124629,13052.3754434876
"Saxifraga rotundifolia",826927.125835912,57498.034691644,0.0695321666144659,21394.360042631
"Saxifraga tridactylites",2655300.34918659,58929.2912720934,0.0221930793215711,27903.4054720485
"Saxifraga umbrosa",134901.965036408,442.539623073352,0.00328045349787097,141437.067408348
"Scaevola taccada",554105.926785371,5410.97177741948,0.00976522992419711,77901.5932004955
"Scandix pecten-veneris",2187659.14153663,428677.802565748,0.195952739815144,529621.218664476
"Scandosorbus intermedia",840029.104588161,65591.5853915545,0.0780825152763153,447093.19093037
"Schisandra chinensis",455522.442160231,62661.9754911562,0.137560676909777,1878.67447647929
"Schismus barbatus",390625.756763937,28745.1087221951,0.0735873357669201,1056429.94252335
"Schoenoplectiella erecta",27769.8509843773,5775.11750928669,0.207963575769119,7958.88195518622
"Schoenoplectiella lineolata",73403.6225461589,6534.18646151589,0.0890172206066118,3311.01695891963
"Schoenoplectiella mucronata",745468.221939366,102122.488370063,0.136991068652648,130662.561469812
"Schoenoplectus tabernaemontani",5038936.67079688,385682.203647374,0.0765403950961702,16857.2369420806
"Schoenoplectus triqueter",595587.469447264,147326.238212896,0.247362890877509,4401.35417727106
"Scilla bifolia",1486617.02380847,107635.501672868,0.0724029793477835,249894.893768607
"Scilla bithynica",1576.12739257072,1519.39953287579,0.964008074498084,40071.2712832071
"Scilla siberica",915749.339340532,128598.538965973,0.140429846292417,2335905.68419428
"Scleranthus annuus",3538080.76051473,169558.575954808,0.0479238851320456,1541878.23116169
"Scleranthus perennis",2007427.23560296,71436.8966463257,0.0355862944266912,200427.207327876
"Sclerochloa dura",959989.272446534,150599.084492157,0.156875799360086,209647.349749844
"Scolochloa festucacea",811978.045379213,63330.5595960739,0.0779954088124354,15894.7854718019
"Scorzonera laciniata",1078380.54962202,12961.5023177046,0.0120194140391791,415826.640538298
"Scrophularia auriculata",1669140.44024152,134520.477430278,0.0805926656541935,81850.4257460757
"Scrophularia nodosa",4709241.7318736,6541.96831517056,0.00138917657823605,60561.142510156
"Scrophularia scopolii",132108.075331314,1336.13625365358,0.0101139635128487,1923.13500397751
"Scrophularia vernalis",477887.341256109,34191.752995035,0.0715477269290357,338693.863483791
"Scutellaria altissima",407090.550749424,44349.2986353851,0.108942097903627,392790.231235243
"Scutellaria baicalensis",230398.9648955,122082.294069362,0.529873448540593,27411.9887444549
"Scutellaria columnae",206058.828373125,40988.3843855556,0.198915934391975,39622.7631131931
"Scutellaria galericulata",7809587.11457967,84481.132387736,0.010817618287402,576.922695278402
"Scutellaria minor",1094294.80049903,207919.710630744,0.190003379835057,5089.70055785146
"Sedum album",3125421.37333012,89046.7790174397,0.0284911275571655,1360896.11743085
"Sedum dasyphyllum",1534397.52297943,126280.793136058,0.0822999198348876,121052.9972777
"Sedum sexangulare",2151663.63562259,66055.0834040377,0.030699539793507,636150.534225481
"Selaginella moellendorffii",100790.707172947,8670.2410310429,0.0860222263959874,5168.67869008012
"Selaginella willdenowii",313443.222485406,482.790165074776,0.00154027948426052,74565.6258235831
"Sempervivum arachnoideum",956499.11938977,230273.162045343,0.240745817092078,26347.156534619
"Sempervivum globiferum",924412.530744951,99631.6256950955,0.107778315829196,155741.802094155
"Sempervivum tectorum",1402665.46475007,29513.8720136854,0.0210412765947326,709074.578548482
"Senna septemtrionalis",190915.523200087,3730.0488725697,0.0195376929547026,903375.586244999
"Serapias nurrica",32280.6275205927,12756.793079899,0.395184172667061,1660.23320023154
"Seseli montanum",806312.201166264,36858.9641128497,0.0457130179346613,3012.96112138512
"Seseli osseum",88558.2457191381,20627.0907123889,0.232921175717591,922.353773540911
"Sesuvium portulacastrum",1609863.15509677,411.567638239311,0.000255653803204516,89094.4448012582
"Sherardia arvensis",3226723.57651806,148985.314416535,0.0461723202758211,2687650.39384814
"Sibirotrisetum sibiricum",865258.392627497,35369.1458396379,0.0408769751799041,4731.1020670832
"Sideritis montana",1031625.94047374,40958.8086243649,0.0397031588848531,192283.65680915
"Silene baccifera",2656088.02584707,105493.283530558,0.0397175404218445,10374.4733327069
"Silene bellidifolia",150921.157323976,4730.28378707812,0.0313427479019646,2047.28390093089
"Silene chalcedonica",946930.355171279,47715.3609406824,0.0503895145826767,952157.185878986
"Silene conica",1264047.42962717,213341.415282113,0.168776432182643,127509.125370535
"Silene cretica",66596.3284047899,9915.11729564445,0.148883842895629,83650.570072586
"Silene dichotoma",511595.310199276,22543.6036863554,0.044065305597845,724293.389412446
"Silene dioica",3720435.80831631,38371.599668954,0.0103137378645754,777900.546843773
"Silene flavescens",7326.40227049438,3874.01903283959,0.528775091758396,2156.2789221946
"Silene flos-cuculi",5170545.57761889,488320.414006394,0.0944427249844052,513360.268939725
"Silene gallica",1434141.63497803,97209.7008205729,0.0677824968257491,2055398.9873948
"Silene italica",768501.74349643,5502.34893213368,0.0071598392309428,24486.5422274617
"Silene noctiflora",1642549.28926334,496980.649525447,0.302566658287823,670596.537824024
"Silene nutans",4280784.6526915,12146.442493412,0.00283743366669356,550.484096734696
"Silene tatarica",683171.361122451,42567.7098052148,0.062308978724278,5778.90919275036
"Silene vulgaris",7594425.58237856,80710.6260494396,0.0106276143171004,3030844.99616913
"Silybum marianum",3275381.02850807,35511.2764033213,0.0108418764394861,2767896.15421203
"Sinapis alba",2103808.76478869,72128.5737420066,0.0342847576971909,598042.834900435
"Sison amomum",668171.860678695,15479.6896203043,0.0231672276719059,42637.4010279143
"Sisymbrium altissimum",834748.076657403,30582.7703796431,0.0366371259004348,2297704.51052759
"Sisymbrium irio",1216852.09026214,24447.3245163862,0.020090629512022,2330275.74197519
"Sisymbrium loeselii",2945429.20781059,39396.0343493291,0.0133753119052599,1258957.98635854
"Sisymbrium orientale",734240.922170471,26966.4383349864,0.0367269618468985,1395188.81396317
"Sisymbrium polyceratium",118168.682199645,112501.522540546,0.952041779991041,3027.42456376398
"Sisymbrium strictissimum",523154.781091744,81206.5111503378,0.155224637306902,50011.2965631539
"Smyrnium olusatrum",1415918.06628005,36618.2402327942,0.025861835585585,238879.024147143
"Soldanella montana",78650.3039013022,60766.7936206982,0.772619946859379,948.415765503671
"Soleirolia soleirolii",203061.407236138,73072.9722189384,0.359856524258017,966134.073104313
"Solidago ptarmicoides",625261.849276632,160089.742891086,0.256036319945467,1208.23137244777
"Sonchus palustris",1254032.40700972,268543.665951605,0.214144119761591,9390.90416171018
"Sorbaria sorbifolia",999170.468386512,12004.6736952133,0.0120146402190998,3137623.79875202
"Sparaxis tricolor",26269.617771708,26167.3225073359,0.996105947743093,272768.701254696
"Sparganium emersum",4603958.02800769,84239.7535414387,0.0182972462018496,2803.87649193414
"Sparganium glomeratum",525146.600005841,4090.18495448036,0.00778865359584326,2167.76464965909
"Spartium junceum",1604285.00926238,20384.1549583277,0.0127060683361368,902005.005257558
"Spathoglottis plicata",770516.3035367,3013.75403224531,0.00391134362558204,82560.0321534039
"Spergula arvensis",4358589.72752153,659539.905018655,0.151319565788473,1858644.23713317
"Spergula morisonii",1275973.77571842,288443.806701024,0.226057785974965,45498.6254205579
"Spergula pentandra",960423.146926802,162244.58209532,0.168930312242553,77366.1162633051
"Spergularia diandra",308672.299239348,26544.2232923576,0.0859948345146932,440459.735381085
"Spergularia marina",2359755.82540477,121051.095495442,0.0512981445759025,178830.680291499
"Spergularia media",1125709.07954436,30804.7798020413,0.0273647786642264,288420.509967722
"Spergularia rubra",3080555.91528221,86562.0597485952,0.0280994931204374,2647192.30364489
"Spiraea chamaedryfolia",654315.39108963,18850.6441213887,0.0288097213944437,679219.445438566
"Spiraea media",1534254.68844607,3465.77481265508,0.00225893056658364,15493.7355968021
"Spiraea salicifolia",1458660.09360092,60520.8726124362,0.0414907303476242,883222.687912575
"Spiraea trilobata",194974.792201174,12946.1612358732,0.0663991539096775,24618.7913411458
"Sporobolus alopecuroides",449714.677879394,1724.96822799616,0.0038356947479014,38099.1471498897
"Sporobolus schoenoides",634683.414221057,5387.21475384777,0.00848803455886659,142797.633032545
"Stachys alpina",993624.453428805,89064.6906543723,0.0896361702321509,4499.95012904369
"Stachys annua",2457666.93790587,373985.888779639,0.152171103012968,94282.9106193612
"Stachys arvensis",1628556.01129737,467046.064733223,0.286785386252177,1073010.72463228
"Stachys germanica",1787217.07388726,100496.149682401,0.0562305223863031,31869.1824648829
"Stachys palustris",6005491.87066645,5775.11750928669,0.000961639385026061,605132.748057881
"Stachys recta",2615149.3343506,411499.589132295,0.157352233666793,879.07669109329
"Staphylea pinnata",1408113.92642229,774612.267071805,0.550106246757979,209867.051816
"Stellaria aquatica",4262587.56983525,56211.531424315,0.013187185131891,939809.528982829
"Stellaria neglecta",1501514.08377135,32255.1143061201,0.0214817261154854,34542.1977380385
"Stellaria nemorum",3549715.75042775,88965.064014102,0.0250625881814288,5611.93180205847
"Stellaria pubera",697560.485972989,36558.0194201287,0.052408386305219,18461.1793400228
"Stenanthium gramineum",404169.440158968,190636.470422108,0.471674628213176,2720.93617602634
"Sternbergia lutea",1042743.24200046,25167.3670639775,0.0241357278093646,548627.510995184
"Stratiotes aloides",2166836.8692304,626016.307961076,0.288907908505091,212804.901435505
"Strigosella africana",287718.198925071,43542.7650893592,0.151338237386571,380215.947666176
"Strobilanthes reptans",247893.609660502,32180.4423951255,0.12981553836421,104565.480353141
"Strychnos spinosa",1419144.51652183,1646.11408467464,0.00115993407684025,7772.17292229775
"Suaeda maritima",913949.206448529,15672.9222323472,0.0171485703163415,101655.980949027
"Succisa pratensis",3935292.01592908,442659.714601449,0.112484591438113,5953.88687506768
"Succisella inflexa",176204.684081662,100828.857808307,0.572225751737552,8464.77326790662
"Swietenia macrophylla",403540.272677433,172221.193635441,0.426775727965829,67356.8527526727
"Swietenia mahagoni",110290.545298116,28971.8877342727,0.26268695703663,71114.9139157092
"Symphyotrichum ciliatum",427111.577681742,8382.32206402023,0.0196256025404824,51931.4985990293
"Symphyotrichum dumosum",784313.733957635,238707.85616943,0.304352513330238,18271.8241519894
"Symphytum tauricum",89782.6331279248,1461.11987926666,0.0162739700136085,14540.9973837556
"Syringa josikaea",10625.0335753816,7721.18535763767,0.726697501975693,26632.6666443245
"Tamarindus indica",117372.017172474,20977.0590342446,0.178722829679408,1977781.19001309
"Tamarix africana",603828.490028126,273.811804656701,0.000453459565387427,27487.1194992451
"Tamarix gallica",901439.463534926,46653.0601343139,0.0517539579988738,322078.219134532
"Tanacetum cinerariifolium",24416.8276371958,4034.96824929735,0.165253582867195,73857.7365910783
"Tanacetum corymbosum",2552647.99160064,84590.7622262605,0.0331384360493896,11652.9698066421
"Tanacetum vulgare",8824869.23857009,13223.4567877091,0.00149843090364608,4090963.08476214
"Taxus baccata",3219558.51268567,844364.484834939,0.262260953328844,174828.505776416
"Taxus cuspidata",320431.685903295,59335.1793635245,0.185172634211436,40340.6837608793
"Tecomella undulata",68734.6579493771,65768.224840039,0.956842251087902,1204.66223501274
"Teesdalia coronopifolia",578683.730354448,494.348942303987,0.000854264456339898,3724.60046650092
"Teesdalia nudicaulis",1318112.78162164,25892.4204484779,0.0196435546407669,250874.739531107
"Telekia speciosa",584580.213313323,26795.4331555045,0.0458370511783688,1031019.33759879
"Terminalia buceras",151759.838972562,15558.8306961518,0.102522714846612,25675.883733748
"Tetraclinis articulata",232341.370099434,98730.8954473787,0.42493893965214,13170.5398465805
"Teucrium botrys",864184.892218162,81526.9573857548,0.0943397160953532,18476.8640657062
"Teucrium chamaedrys",3244703.35023414,172520.28279882,0.0531698168297485,30524.7531070555
"Teucrium fruticans",1420527.16509309,456421.139303744,0.321304055648829,10717.3347447418
"Teucrium scorodonia",1998281.21335867,39548.4542739586,0.0197912355926553,127817.379487512
"Thelypteris dentata",8786.70173920614,5503.65959854382,0.626362401034574,11381.3902731747
"Thelypteris unita",1411158.37907091,588455.540274425,0.417001768902691,312.313979753839
"Thesium linophyllon",659879.05356938,262253.897168686,0.397427219048881,142.113909226102
"Thespesia populnea",844239.155448802,21459.7160576919,0.0254190011434424,91910.0670632091
"Thymelaea passerina",1189821.85639086,191650.284049876,0.161074771841238,69197.4026868389
"Thymus pannonicus",1640611.47216829,62991.9738289279,0.0383954244484683,66218.0483628275
"Thymus praecox",1745460.18259345,49489.8871791853,0.028353489625671,6830.28570039409
"Thymus pulegioides",2811936.9964266,255147.278855914,0.0907371961676789,578554.255507318
"Thymus serpyllum",2469441.51064226,615085.453316189,0.249078769699718,24983.3656725187
"Tilia cordata",4733824.23581454,186066.120250433,0.0393056672537012,352920.835180949
"Tilia dasystyla",117248.23697226,2623.23461311011,0.0223733395132477,3516.23299103699
"Tilia platyphyllos",2240232.11117209,242749.371484782,0.108359026850024,206293.74654664
"Tillandsia usneoides",2815604.53514794,164333.177969724,0.0583651489114716,62697.7698507447
"Tolpis barbata",482018.249677417,5367.57717327006,0.0111356306049869,363675.036775471
"Toona ciliata",218595.03816677,177702.616008864,0.812930693666024,271090.41727177
"Tordylium apulum",612357.535537318,48.3790492683449,7.90045789603852e-05,5636.90026272068
"Tordylium maximum",1070560.7250256,8333.53511538404,0.00778427128940752,26390.2006932031
"Torilis arvensis",2234295.35600552,72063.4319250927,0.0322533150021525,1692785.84693637
"Torilis japonica",3497011.02412676,6412.81686304058,0.00183379944152219,366239.38960576
"Torilis leptophylla",681405.225731451,116.107903364298,0.000170394794433316,3514.2282762956
"Torilis nodosa",1602136.3169468,18607.0414726348,0.0116138940711951,615370.732970738
"Tradescantia bracteata",277912.73151386,61711.4590340469,0.222053371566999,3328.8570523331
"Tragopogon crocifolius",524426.716265198,442.539623073352,0.000843854077887145,2355.70073178189
"Tragopogon dubius",3944951.4604983,10413.370543656,0.00263967013230135,5613719.93206031
"Tragus racemosus",1637130.28589002,20093.0061873105,0.0122733091926077,97197.7984189034
"Trapa natans",2125874.78857954,674079.854751801,0.317083517041098,194026.182534572
"Trianoptiles solitaria",10029.5424591917,9898.23649756698,0.986908080587029,2879.5545106176
"Trianthema portulacastrum",2945700.11562438,850416.738468854,0.288697662724774,511187.744781353
"Tribulus terrestris",5974866.87744296,14970.9080699348,0.0025056471344081,4330157.20385354
"Trichomanes membranaceum",763994.373192995,5055.51455819495,0.00661721438741259,13585.9253591243
"Tricyrtis formosana",42115.7389557564,7274.83219541319,0.172734288315719,7269.21208843072
"Triglochin palustris",4867153.651421,446687.175066287,0.091775852388772,2077.04938479063
"Trigonella caerulea",9302.164421096,9302.164421096,1,84398.3213330822
"Trigonella procumbens",72296.3646873257,2715.28747688143,0.0375577318254489,16522.7005134991
"Tripidium ravennae",312682.32899514,26166.869765116,0.0836851569105547,160879.726321435
"Tripleurospermum maritimum",1500955.06071012,4516.30048089553,0.00300895116657178,49230.591574101
"Tripolium pannonicum",2337139.28871263,20141.6443650711,0.0086180761507654,7086.18393083545
"Tuberaria guttata",1245933.05527975,57277.8890152622,0.0459718832986589,7597.01854825836
"Turgenia latifolia",1114660.97780311,20064.0681190723,0.0180001529780083,19609.1094031995
"Turritis glabra",5535950.81083342,27147.8161489165,0.00490391209686877,10270.6511229419
"Tussilago farfara",7921808.45595026,3299.95980114474,0.000416566472099696,2107379.40668646
"Typha angustifolia",6211916.87177647,44832.2338708102,0.00721713358311396,1888430.07375952
"Typha domingensis",3818960.56857615,112854.978959532,0.0295512291716614,64073.5578066059
"Typha latifolia",11157239.2658154,83930.3829039124,0.00752250452861274,140682.846172994
"Typha laxmannii",927548.940406897,3628.46745506796,0.00391188787674775,253281.512571754
"Typha minima",328474.333833563,147871.020396751,0.4501752653578,892.816660657275
"Typhonium roxburghii",38038.976517109,411.567638239311,0.0108196296515549,31708.898301667
"Typhonium trilobatum",106144.476856567,31064.8765053538,0.292665972129024,16659.5554530141
"Ulex europaeus",1670548.24132917,24776.3968452375,0.0148312968355372,1604412.337334
"Ulmus glabra",4226752.00008641,620862.047105084,0.146888685944288,190146.373480665
"Ulmus laevis",2917065.28884519,157333.949770058,0.0539356970759964,223995.37968655
"Ulmus minor",3567752.62566267,496562.478349566,0.139180747784422,372173.230937032
"Umbilicus rupestris",1663662.44508928,6239.91005815078,0.00375070680748335,18758.8132696731
"Urtica membranacea",705560.586222685,6216.27829991075,0.00881041036205046,2322.33611382165
"Urtica pilulifera",676345.970909035,1227.74141482275,0.00181525649243185,15191.035779125
"Urtica urens",4627160.34024323,230770.835646354,0.0498731011413846,2985705.047927
"Utricularia gibba",2424882.72802894,30091.7876141089,0.0124095847053886,77194.8236455893
"Utricularia subulata",1041890.14936033,127577.89231268,0.122448506103073,7541.37877739972
"Vaccinium vitis-idaea",8296393.29275758,97721.9695022381,0.0117788496824934,743.104735643184
"Valeriana coronata",1972978.60795928,21152.9677303018,0.0107213365846785,53138.5960412502
"Valeriana dentata",8714.55711877861,5198.32412774173,0.596510420080912,593.879091299925
"Valeriana excelsa",1730625.37685019,1934.85195925063,0.00111800738919716,885.318626930179
"Valeriana locusta",8374870.22641772,135886.367387208,0.0162254893166663,6570693.05286843
"Valeriana officinalis",4341498.08387236,88.4357858269892,2.03698778897328e-05,916558.968872514
"Vallisneria spiralis",536540.620684261,22514.3900296836,0.0419621351333485,100243.433587695
"Ventenata dubia",362671.528835904,89739.9180425065,0.247441309579917,189995.691934732
"Veratrum album",933095.936843863,121345.442808976,0.130046052091298,16489.3624591801
"Verbascum blattaria",2171086.20985826,372663.345318913,0.17164834064477,2771589.64954752
"Verbascum chaixii",1258294.00891155,16270.1283686696,0.0129303074269134,77377.2129266812
"Verbascum densiflorum",1913709.28358852,46963.2446120866,0.0245404278564311,47224.6637503814
"Verbascum orientale",78219.2749019378,1380.79848989346,0.0176529185629059,20792.0269062225
"Verbascum phlomoides",2041830.91391683,77252.9184496886,0.0378351203927531,469108.968356442
"Verbascum phoeniceum",2362445.60628028,386412.58041746,0.163564646479152,41864.7693346097
"Verbascum pulverulentum",1719074.13213451,218618.511251153,0.127172241827467,740.937731227345
"Verbascum speciosum",201601.519087712,49376.8435880315,0.244922973851942,228992.421561963
"Verbena officinalis",4487506.88374339,61369.941393978,0.0136757319785512,1056329.01454713
"Verbena supina",377454.180124878,14755.809352723,0.0390929816907608,436219.206354491
"Veronica acinifolia",164086.389037996,55780.8530661098,0.339948080966016,5527.20940671199
"Veronica agrestis",1964755.68757142,87187.9965196391,0.0443759990471944,523858.767804821
"Veronica americana",2203649.65092762,245360.964911144,0.111343000829492,61674.5166355713
